person,confidence,roles,organization,context,source_url,source_file
בג'ינה רולנדס,medium,"במאי, שחקן",קרן קולנוע ערבה,"…ישה תחת השפעה"" ו""בעלים"". אין מי שיוצא מהסרט מבלי להיות מאוהב [בג'ינה רולנדס] – השחקנית האגדית שהלכה לעולמה מוקדם יותר השנה בגיל 84.  בימו…",https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
##וטס,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
בג'ינה רולנד,medium,"במאי, שחקן",קרן קולנוע ערבה,"…ישה תחת השפעה"" ו""בעלים"". אין מי שיוצא מהסרט מבלי להיות מאוהב [בג'ינה רולנד] ס – השחקנית האגדית שהלכה לעולמה מוקדם יותר השנה בגיל 84.  בי…",https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
ג'ון קסאווטס,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
##ie carmen,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
george,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/#main,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__4bb13a44.meta.json
ג'ון קס,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
bill,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
fred sch,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
כארי,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
schuler,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
sam shaw,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
גלוריה,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
john cassavete,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
gena rowland,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
בג'ינה רולנדס,medium,"במאי, שחקן",קרן קולנוע ערבה,"…ישה תחת השפעה"" ו""בעלים"". אין מי שיוצא מהסרט מבלי להיות מאוהב [בג'ינה רולנדס] – השחקנית האגדית שהלכה לעולמה מוקדם יותר השנה בגיל 84.  בימו…",https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
##וטס,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
בג'ינה רולנד,medium,"במאי, שחקן",קרן קולנוע ערבה,"…ישה תחת השפעה"" ו""בעלים"". אין מי שיוצא מהסרט מבלי להיות מאוהב [בג'ינה רולנד] ס – השחקנית האגדית שהלכה לעולמה מוקדם יותר השנה בגיל 84.  בי…",https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
ג'ון קסאווטס,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
##ie carmen,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
george,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%92%d7%9c%d7%95%d7%a8%d7%99%d7%94/,arava_film_fund__movies-d7-92-d7-9c-d7-95-d7-a8-d7-99-d7-94__866a12ee.meta.json
##ת זהרון,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
נעמה שוחט,high,"במאי, מפיק",קרן קולנוע ערבה,…רייספלד מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה [נעמה שוחט] עיצוב פס קול יונתן ג'ייקוב  מוסיקה יעל רייספלד חבילות לינה א…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
יעל רייספלד,medium,"במאי, מפיק",קרן קולנוע ערבה,"…בגרות מינית אנושית, עם כל המורכבות, האימה והיופי שבכך. בימוי [יעל רייספלד] מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמה שו…",https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
מיכאל יעקב,high,"במאי, מפיק",קרן קולנוע ערבה,…י שבכך. בימוי יעל רייספלד מדינה ישראל תסריט יעל רייספלד הפקה [מיכאל יעקב] עריכה נעמה שוחט עיצוב פס קול יונתן ג'ייקוב  מוסיקה יעל רייספ…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
יונתן ג'ייקוב,high,"במאי, מפיק",קרן קולנוע ערבה,…יט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמה שוחט עיצוב פס קול [יונתן ג'ייקוב] מוסיקה יעל רייספלד חבילות לינה אירוח למשך מינימום 2 לילות בא…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
יעל רייס,medium,"במאי, מפיק",קרן קולנוע ערבה,"…בגרות מינית אנושית, עם כל המורכבות, האימה והיופי שבכך. בימוי [יעל רייס] פלד מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמ…",https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__1cbe839a.meta.json
##ת זהרון,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
נעמה שוחט,high,"במאי, מפיק",קרן קולנוע ערבה,…רייספלד מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה [נעמה שוחט] עיצוב פס קול יונתן ג'ייקוב  מוסיקה יעל רייספלד חבילות לינה א…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
יעל רייספלד,medium,"במאי, מפיק",קרן קולנוע ערבה,"…בגרות מינית אנושית, עם כל המורכבות, האימה והיופי שבכך. בימוי [יעל רייספלד] מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמה שו…",https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
מיכאל יעקב,high,"במאי, מפיק",קרן קולנוע ערבה,…י שבכך. בימוי יעל רייספלד מדינה ישראל תסריט יעל רייספלד הפקה [מיכאל יעקב] עריכה נעמה שוחט עיצוב פס קול יונתן ג'ייקוב  מוסיקה יעל רייספ…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
יונתן ג'ייקוב,high,"במאי, מפיק",קרן קולנוע ערבה,…יט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמה שוחט עיצוב פס קול [יונתן ג'ייקוב] מוסיקה יעל רייספלד חבילות לינה אירוח למשך מינימום 2 לילות בא…,https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
יעל רייס,medium,"במאי, מפיק",קרן קולנוע ערבה,"…בגרות מינית אנושית, עם כל המורכבות, האימה והיופי שבכך. בימוי [יעל רייס] פלד מדינה ישראל תסריט יעל רייספלד הפקה מיכאל יעקב  עריכה נעמ…",https://aravaff.co.il/movies/%d7%93%d7%92-%d7%97%d7%9d/#main,arava_film_fund__movies-d7-93-d7-92--d7-97-d7-9d__3226d838.meta.json
יואב בבלי,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
רותם קינן,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
חיים טבקמן,medium,"במאי, מפיק",קרן קולנוע ערבה,"… הפקה אייל שיראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה [חיים טבקמן] , לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, לי…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
יובל דיין,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
ליהי קורנ,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
סיני פתר,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
אייל שיר,medium,"במאי, מפיק",קרן קולנוע ערבה,"… לשלוט בסיפור חייו. בימוי דוד וולך שנה 2023 מדינה ישראל הפקה [אייל שיר] אי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, ל…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
חיים טבק,medium,"במאי, מפיק",קרן קולנוע ערבה,"… הפקה אייל שיראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה [חיים טבק] מן, לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, …",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
לב גול,medium,"במאי, מפיק",קרן קולנוע ערבה,"…יראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, [לב גול] צר מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, ליהי קורנו…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
דניאל,high,מפיק,קרן קולנוע ערבה,"…ברית | תרגום לאנגלית 12 שנים עברו מאז סרטו הראשון והמצליח של [דניאל] , רווק בן 48. המפיק והמשקיעים הולכים ומאבדים את סבלנותם, והו…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
בועז יהונתן יעקב,high,"במאי, מפיק",קרן קולנוע ערבה,"…לך שנה 2023 מדינה ישראל הפקה אייל שיראי תסריט דוד וולך צילום [בועז יהונתן יעקב] עריכה חיים טבקמן, לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וול…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
לב גולצר,medium,"במאי, מפיק",קרן קולנוע ערבה,"…יראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, [לב גולצר] מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, ליהי קורנובסק…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
חנה אזולאי ־ הספרי,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
דוד וולך,high,"במאי, מפיק",קרן קולנוע ערבה,…ארו הוא מצליח להרפות מהניסיון הנואש לשלוט בסיפור חייו. בימוי [דוד וולך] שנה 2023 מדינה ישראל הפקה אייל שיראי תסריט דוד וולך צילום בו…,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
אלישבע וייל,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
ארץ ערבה,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
יונתן אלב,medium,מפיק,קרן קולנוע ערבה,"…ולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, לב גולצר מוסיקה [יונתן אלב] לק שחקנים דוד וולך, גלוריה בס, ליהי קורנובסקי, רועי ניק, יוא…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
המפנקים,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
לורן פיט,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
רועי ניק,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
גלוריה בס,high,מפיק,קרן קולנוע ערבה,"…יכה חיים טבקמן, לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וולך, [גלוריה בס] , ליהי קורנובסקי, רועי ניק, יואב בבלי, רותם קינן, סיני פתר, …",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
אייל שיראי,medium,"במאי, מפיק",קרן קולנוע ערבה,"… לשלוט בסיפור חייו. בימוי דוד וולך שנה 2023 מדינה ישראל הפקה [אייל שיראי] תסריט דוד וולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, לב ג…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
יונתן אלבלק,medium,מפיק,קרן קולנוע ערבה,"…ולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, לב גולצר מוסיקה [יונתן אלבלק] שחקנים דוד וולך, גלוריה בס, ליהי קורנובסקי, רועי ניק, יואב ב…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
לורן פיטארו,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
ליהי קורנובסקי,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
הערבה,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__209645a2.meta.json
יואב בבלי,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
רותם קינן,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
חיים טבקמן,medium,"במאי, מפיק",קרן קולנוע ערבה,"… הפקה אייל שיראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה [חיים טבקמן] , לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, לי…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
יובל דיין,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
ליהי קורנ,medium,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
סיני פתר,high,,קרן קולנוע ערבה,,https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
אייל שיר,medium,"במאי, מפיק",קרן קולנוע ערבה,"… לשלוט בסיפור חייו. בימוי דוד וולך שנה 2023 מדינה ישראל הפקה [אייל שיר] אי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה חיים טבקמן, ל…",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
חיים טבק,medium,"במאי, מפיק",קרן קולנוע ערבה,"… הפקה אייל שיראי תסריט דוד וולך צילום בועז יהונתן יעקב עריכה [חיים טבק] מן, לב גולצר מוסיקה יונתן אלבלק שחקנים דוד וולך, גלוריה בס, …",https://aravaff.co.il/movies/%d7%93%d7%a0%d7%99%d7%90%d7%9c-%d7%90%d7%95%d7%99%d7%a2%d7%a8%d7%91%d7%90%d7%9a/#main,arava_film_fund__movies-d7-93-d7-a0-d7-99-d7-90-d7-9c--d7-90-d7-95-d7-99-d7-a2-d7-a8-d7-91-d7-90-__57b41552.meta.json
